pdf_id,incremental_updates,eof_marker_count,metadata_anomaly_score,hidden_text_spans,white_text_spans,javascript_count,embedded_files_count,signature_gap_score,render_ela_suspicious_block_ratio,render_noise_hotspot_ratio,object_count,stream_entropy,xref_mismatch_score,font_switch_score,ocr_text_layer_gap,is_scanned_pdf,has_signature,hard_subtle_case,label
PDF_07830,1,3,33.29,6,5,2,0,0.0,0.3939,0.3879,213,5.489,74.21,53.93,75.39,1,0,0,1
PDF_07831,1,2,32.31,5,8,2,0,25.51,0.1987,0.2931,89,5.719,51.39,35.89,39.63,0,0,0,1
PDF_07832,1,1,35.58,5,5,2,0,14.27,0.1409,0.1559,94,6.001,42.86,31.52,27.91,0,0,0,1
PDF_07833,2,3,28.64,4,4,1,0,52.67,0.2859,0.1592,129,6.578,39.13,30.11,30.83,0,1,1,1
PDF_07834,1,1,0.0,5,4,1,0,0.0,0.1398,0.2218,38,5.118,19.56,0.0,13.81,0,0,0,1
PDF_07835,1,2,34.45,7,3,1,0,0.0,0.3317,0.3942,134,5.932,27.07,34.5,67.06,1,0,0,1
PDF_07836,1,3,32.26,5,3,0,1,0.0,0.1822,0.2192,113,5.599,44.66,19.17,16.91,0,0,0,1
PDF_07837,1,2,10.63,4,4,0,0,12.15,0.2379,0.1862,86,3.51,8.93,14.4,19.23,0,0,1,1
PDF_07838,1,2,21.77,5,3,1,0,21.58,0.3061,0.3174,143,6.888,37.78,32.04,38.18,0,0,1,1
PDF_07839,1,1,24.8,6,2,1,0,16.0,0.1676,0.2003,63,4.993,34.7,10.32,12.17,0,0,0,1
PDF_07840,2,3,51.83,5,4,2,0,45.45,0.3334,0.4838,141,5.538,33.86,45.74,96.4,1,1,0,1
PDF_07841,2,1,28.12,6,5,0,1,21.13,0.3796,0.4606,140,5.873,22.34,20.95,62.47,1,0,1,1
PDF_07842,2,2,23.74,3,2,1,0,11.77,0.1965,0.1981,106,5.311,24.71,26.21,17.53,0,0,1,1
PDF_07843,1,1,48.0,6,5,2,0,51.78,0.2337,0.2227,120,6.47,56.89,29.02,27.59,0,1,0,1
PDF_07844,2,3,42.77,6,3,0,0,51.98,0.3068,0.212,162,4.895,40.34,35.18,25.84,0,1,1,1
PDF_07845,2,3,15.73,8,4,0,0,5.18,0.2612,0.1416,124,6.135,39.07,30.42,30.03,0,0,0,1
PDF_07846,0,3,38.01,4,8,1,0,14.58,0.1242,0.1914,101,5.864,34.21,8.44,20.44,0,0,0,1
PDF_07847,3,3,48.7,7,8,1,0,26.15,0.2892,0.3531,146,6.419,57.22,33.8,54.66,0,0,0,1
PDF_07848,1,2,35.49,6,3,1,0,47.97,0.2368,0.0382,116,6.742,36.33,32.78,21.25,0,1,0,1
PDF_07849,1,2,38.05,5,6,2,0,9.09,0.2793,0.1919,131,7.295,59.45,26.69,21.59,0,0,0,1
PDF_07850,1,1,16.03,3,3,0,0,16.78,0.2755,0.3539,83,6.542,19.58,15.54,66.4,1,0,0,1
PDF_07851,0,1,10.05,4,6,2,1,4.09,0.1144,0.1825,43,4.48,30.57,3.13,5.04,0,0,0,1
PDF_07852,1,2,20.24,5,5,1,0,4.28,0.3031,0.3197,101,6.231,33.13,23.94,27.12,0,0,1,1
PDF_07853,1,2,52.0,10,11,3,0,17.17,0.2333,0.2903,140,6.278,43.42,52.27,41.36,0,0,0,1
PDF_07854,1,2,57.29,7,3,1,0,52.22,0.3236,0.4725,138,7.097,41.56,31.95,74.63,1,1,0,1
PDF_07855,2,3,66.97,9,9,2,0,18.89,0.2383,0.3407,141,5.928,60.53,69.72,25.21,0,0,0,1
PDF_07856,0,2,48.69,9,3,0,1,6.93,0.286,0.2061,101,4.779,45.64,9.58,24.53,0,0,0,1
PDF_07857,1,2,32.99,10,5,0,1,15.69,0.2918,0.2427,98,5.495,30.6,25.75,8.96,0,0,0,1
PDF_07858,1,2,19.85,9,4,0,1,22.89,0.3087,0.4688,148,4.72,36.32,35.37,62.42,1,0,0,1
PDF_07859,1,2,55.12,11,10,1,0,41.88,0.1908,0.1709,96,5.924,25.8,30.52,23.14,0,1,0,1
PDF_07860,2,3,33.23,9,8,2,0,49.07,0.2203,0.2453,133,4.846,63.02,41.39,25.94,0,1,0,1
PDF_07861,1,2,17.97,5,2,0,0,6.1,0.2792,0.1849,149,5.693,25.92,15.7,6.74,0,0,1,1
PDF_07862,3,2,45.83,11,7,3,1,54.62,0.2414,0.2659,104,6.655,71.3,30.37,44.19,0,1,0,1
PDF_07863,3,2,53.85,8,5,1,0,64.43,0.2791,0.1959,128,6.351,42.76,35.08,50.85,0,1,0,1
PDF_07864,2,2,15.42,7,0,1,0,0.0,0.1685,0.1702,94,4.891,41.47,11.82,27.82,0,0,0,1
PDF_07865,2,2,30.01,5,2,2,0,11.9,0.3468,0.2157,153,6.48,27.39,31.46,31.91,0,0,0,1
PDF_07866,2,3,28.45,6,5,1,0,76.22,0.4094,0.3783,173,6.685,55.76,50.01,71.79,1,1,1,1
PDF_07867,1,1,10.02,6,2,0,0,9.72,0.2256,0.0965,154,6.661,25.81,38.71,53.81,0,0,1,1
PDF_07868,1,2,25.05,7,5,1,1,44.14,0.3254,0.1733,133,5.524,43.55,23.18,46.06,0,1,0,1
PDF_07869,1,2,42.25,7,8,0,0,38.71,0.2531,0.1747,118,5.175,56.53,9.01,19.28,0,1,0,1
PDF_07870,0,4,61.89,10,6,2,0,32.21,0.3198,0.2312,140,5.556,50.23,47.49,24.9,0,0,0,1
PDF_07871,2,2,49.56,11,8,2,0,30.91,0.2835,0.2345,146,6.185,50.7,57.47,43.42,0,0,0,1
PDF_07872,1,2,49.52,8,3,1,1,7.14,0.2302,0.1665,102,5.878,32.32,26.54,0.0,0,0,0,1
PDF_07873,0,2,26.29,7,5,2,0,0.0,0.1291,0.0851,80,4.644,58.94,30.4,23.12,0,0,0,1
PDF_07874,1,2,33.32,6,3,1,0,0.0,0.2493,0.1481,99,6.549,53.17,29.43,21.63,0,0,0,1
PDF_07875,1,2,65.55,10,12,3,0,25.53,0.3898,0.4202,156,6.164,66.76,60.72,88.31,1,0,0,1
PDF_07876,0,2,13.76,1,6,2,0,42.09,0.2128,0.259,77,5.605,23.11,33.56,22.05,0,1,0,1
PDF_07877,0,3,7.32,6,2,1,1,21.64,0.2621,0.1468,145,6.267,46.6,26.7,0.0,0,0,0,1
PDF_07878,2,2,44.88,9,6,2,0,60.88,0.267,0.1781,114,5.897,51.66,47.45,38.63,0,1,0,1
PDF_07879,3,2,34.27,6,2,1,0,8.27,0.2328,0.1978,119,6.396,42.12,45.82,10.13,0,0,0,1
PDF_07880,1,1,0.0,5,0,1,0,38.0,0.1318,0.135,81,4.589,31.75,7.23,28.18,0,1,0,1
PDF_07881,0,2,10.73,6,2,0,0,0.0,0.2131,0.3258,132,5.697,38.74,16.49,18.13,0,0,0,1
PDF_07882,0,1,24.51,6,4,2,0,0.0,0.1964,0.1774,109,6.38,0.35,3.13,26.59,0,0,0,1
PDF_07883,0,1,22.28,4,5,1,0,12.17,0.2628,0.2824,144,5.931,42.35,19.87,13.98,0,0,1,1
PDF_07884,1,3,7.08,4,6,0,0,6.65,0.2478,0.0969,107,5.175,42.15,10.31,25.88,0,0,0,1
PDF_07885,0,3,26.88,5,6,1,1,24.71,0.2411,0.2177,136,6.006,40.51,37.89,23.87,0,0,0,1
PDF_07886,1,2,27.19,6,5,2,0,3.04,0.3014,0.2453,98,6.424,26.03,21.97,47.75,0,0,0,1
PDF_07887,1,1,29.71,9,2,0,0,4.09,0.2135,0.2463,122,6.476,52.22,11.31,25.47,0,0,0,1
PDF_07888,1,2,36.18,9,3,2,0,16.19,0.2598,0.2688,89,5.185,62.97,41.02,42.59,0,0,0,1
PDF_07889,1,2,6.8,5,2,2,0,22.44,0.1743,0.1488,110,5.4,28.75,19.21,11.61,0,1,0,1
PDF_07890,1,2,3.72,2,3,1,0,8.57,0.3285,0.3522,111,5.234,36.34,0.21,72.35,1,0,0,1
PDF_07891,1,3,56.33,4,6,2,0,12.96,0.2718,0.2315,153,5.703,62.3,57.06,36.7,0,0,0,1
PDF_07892,1,3,60.84,10,6,2,0,64.95,0.3056,0.186,116,6.755,46.35,45.82,27.23,0,1,0,1
PDF_07893,3,2,59.94,8,11,2,0,9.98,0.2933,0.1733,167,7.32,73.1,41.34,36.41,0,0,0,1
PDF_07894,3,2,61.92,11,12,1,0,39.36,0.3053,0.2775,133,6.067,69.47,64.1,51.11,0,0,0,1
PDF_07895,1,2,41.5,6,4,1,0,34.12,0.3047,0.2407,86,5.025,25.27,22.58,17.35,0,0,0,1
PDF_07896,0,1,27.37,5,2,2,0,34.25,0.2283,0.4407,133,5.674,48.79,32.69,62.59,1,1,0,1
PDF_07897,1,2,24.23,1,4,0,0,20.46,0.1599,0.1684,128,5.995,28.41,20.24,16.79,0,0,1,1
PDF_07898,2,2,15.98,4,3,3,0,55.97,0.1606,0.2254,132,5.375,22.35,13.67,12.62,0,1,0,1
PDF_07899,2,2,42.27,7,4,3,0,64.91,0.2599,0.2393,171,5.484,51.17,46.81,43.64,0,1,0,1
PDF_07900,2,2,2.79,5,6,1,0,8.62,0.2614,0.2394,111,6.122,48.15,9.43,49.22,0,0,0,1
PDF_07901,2,1,20.79,4,3,0,0,29.21,0.2201,0.2216,82,6.099,21.96,5.18,34.17,0,1,0,1
PDF_07902,2,2,34.22,8,4,2,0,26.45,0.316,0.5188,154,6.244,49.58,39.59,60.97,1,0,0,1
PDF_07903,0,2,9.8,1,2,0,1,1.31,0.2673,0.3313,86,4.35,0.0,1.83,75.11,1,0,1,1
PDF_07904,2,2,59.41,9,3,2,0,36.33,0.3232,0.3122,136,5.841,53.45,63.42,37.28,0,0,0,1
PDF_07905,1,1,20.43,7,3,1,0,18.7,0.263,0.1567,138,4.76,13.14,42.25,32.17,0,0,0,1
PDF_07906,2,1,29.56,5,2,1,1,8.71,0.2967,0.4501,86,6.44,25.01,12.18,77.87,1,0,0,1
PDF_07907,0,2,46.24,10,5,1,0,27.34,0.3497,0.2075,97,6.125,52.51,36.4,31.95,0,0,0,1
PDF_07908,0,2,30.59,4,6,1,0,15.81,0.1997,0.1762,13,5.942,39.56,11.56,20.41,0,0,0,1
PDF_07909,1,3,65.25,8,5,3,0,38.15,0.2609,0.2266,123,5.862,74.58,93.76,55.55,0,0,0,1
PDF_07910,0,2,33.89,5,6,1,0,13.15,0.2579,0.2267,114,5.752,39.44,36.71,22.25,0,0,0,1
PDF_07911,0,2,32.86,3,2,2,0,20.61,0.2402,0.1946,110,5.589,27.95,14.67,24.38,0,0,0,1
PDF_07912,0,1,35.31,7,5,0,0,74.05,0.2116,0.2073,93,5.984,33.16,15.48,8.41,0,1,0,1
PDF_07913,2,3,40.78,9,8,2,0,50.35,0.383,0.2938,208,6.234,47.06,50.34,54.77,0,0,1,1
PDF_07914,0,4,15.28,3,4,0,0,35.82,0.1553,0.196,87,5.519,21.26,4.42,23.44,0,1,0,1
PDF_07915,1,3,25.81,5,1,0,0,0.5,0.2922,0.2833,113,5.271,31.13,36.22,17.8,0,0,0,1
PDF_07916,2,2,13.43,5,3,1,0,67.52,0.262,0.1821,158,5.992,18.94,21.18,35.23,0,1,1,1
PDF_07917,3,3,37.78,7,8,3,0,30.82,0.3049,0.2671,174,5.981,53.53,59.04,25.27,0,0,0,1
PDF_07918,0,1,9.0,3,1,0,0,11.43,0.2135,0.1942,79,5.391,20.41,15.67,14.28,0,0,1,1
PDF_07919,1,3,26.3,6,3,0,0,64.07,0.1965,0.146,133,5.701,46.56,38.23,28.93,0,1,1,1
PDF_07920,1,1,61.83,6,3,1,0,19.16,0.226,0.1317,110,5.661,20.03,41.72,19.85,0,0,0,1
PDF_07921,0,3,49.11,6,4,1,0,7.38,0.2638,0.2375,93,5.423,62.2,38.55,32.9,0,0,0,1
PDF_07922,1,1,26.73,9,5,0,0,8.2,0.3452,0.4066,176,6.206,35.75,45.1,71.23,1,0,1,1
PDF_07923,3,2,32.34,7,3,0,0,24.03,0.2647,0.3139,119,6.814,36.84,41.18,30.17,0,0,1,1
PDF_07924,1,3,37.44,6,7,1,0,6.77,0.1466,0.1366,103,5.477,45.48,13.65,0.0,0,0,0,1
PDF_07925,2,1,26.57,7,0,0,0,5.59,0.2881,0.4188,158,6.119,24.91,27.11,63.3,1,0,1,1
PDF_07926,1,3,25.99,6,1,1,0,44.16,0.2231,0.1597,88,5.138,61.5,27.13,22.56,0,1,0,1
PDF_07927,1,1,44.32,6,6,0,0,41.63,0.2855,0.1741,120,6.528,50.98,41.3,21.97,0,1,0,1
PDF_07928,2,1,20.92,5,2,0,0,14.68,0.2829,0.1837,144,6.037,39.1,35.92,11.3,0,0,1,1
PDF_07929,1,2,63.4,5,7,2,0,39.56,0.2797,0.2838,148,6.817,84.06,64.64,47.31,0,0,0,1
PDF_07930,1,2,31.88,5,1,1,0,0.78,0.2849,0.3851,78,5.412,40.64,0.0,67.07,1,0,0,1
PDF_07931,0,2,21.67,3,2,2,0,0.0,0.1655,0.1831,51,6.455,37.57,5.02,5.66,0,0,0,1
PDF_07932,1,3,24.13,6,1,1,0,25.04,0.38,0.2387,141,5.672,28.51,34.31,63.99,0,0,1,1
PDF_07933,0,1,21.86,5,2,1,0,11.6,0.2158,0.1843,126,6.756,25.78,28.6,19.65,0,0,0,1
PDF_07934,1,1,16.03,3,4,1,0,11.11,0.2534,0.2464,102,7.093,29.18,12.54,16.01,0,0,0,1
PDF_07935,2,2,29.65,6,4,1,0,18.24,0.1911,0.1262,25,7.005,16.28,3.16,2.99,0,0,0,1
PDF_07936,2,3,41.07,6,2,0,1,33.94,0.3871,0.4736,158,5.797,58.8,34.36,82.07,1,0,0,1
PDF_07937,2,2,1.22,5,1,1,0,7.25,0.1782,0.1759,121,5.799,31.69,6.28,13.66,0,0,0,1
PDF_07938,1,3,32.92,5,3,2,0,54.88,0.3741,0.4307,145,5.739,45.12,8.41,62.77,1,1,0,1
PDF_07939,1,2,32.85,5,4,1,0,0.04,0.1603,0.1999,124,5.078,56.39,7.13,21.16,0,0,0,1
PDF_07940,0,3,66.83,6,5,2,0,0.0,0.2584,0.2023,138,6.595,58.69,40.81,29.63,0,0,0,1
PDF_07941,1,2,34.4,8,4,2,0,14.49,0.2016,0.1017,67,6.348,39.77,37.32,30.87,0,0,0,1
PDF_07942,3,2,32.09,8,5,3,0,38.91,0.2899,0.1959,113,5.894,50.91,53.81,14.31,0,1,0,1
PDF_07943,1,2,18.67,7,2,0,1,16.02,0.2332,0.181,163,4.97,38.98,37.48,22.45,0,0,0,1
PDF_07944,1,2,28.71,7,6,1,0,61.98,0.3485,0.3386,138,6.138,37.97,21.49,74.69,1,1,0,1
PDF_07945,2,3,75.42,10,10,2,0,53.23,0.4011,0.4241,196,5.706,32.75,51.14,75.36,1,0,0,1
PDF_07946,0,1,32.28,2,0,1,0,9.88,0.3104,0.4483,88,6.865,25.55,23.36,57.79,1,0,0,1
PDF_07947,0,2,30.3,9,4,0,0,17.1,0.2347,0.3195,136,5.747,49.44,42.34,8.14,0,0,0,1
PDF_07948,2,3,30.12,7,3,2,1,42.02,0.2304,0.1776,156,5.252,51.6,45.29,28.68,0,1,0,1
PDF_07949,1,2,34.49,2,2,1,0,0.0,0.1938,0.1636,87,5.705,60.53,18.9,27.95,0,0,0,1
PDF_07950,0,2,24.17,5,4,0,0,0.0,0.2,0.2197,69,6.325,31.61,21.6,24.87,0,0,0,1
PDF_07951,2,2,24.84,5,3,1,0,17.15,0.2463,0.264,65,5.264,33.57,38.78,34.17,0,0,0,1
PDF_07952,1,1,8.73,3,4,0,0,8.41,0.2472,0.2065,95,4.985,29.13,18.0,33.41,0,0,1,1
PDF_07953,0,1,0.0,1,2,0,0,0.0,0.105,0.0701,48,5.09,10.92,0.0,0.0,0,0,1,1
PDF_07954,2,2,37.18,6,3,1,0,37.3,0.1796,0.2551,102,6.365,32.04,29.74,28.49,0,1,0,1
PDF_07955,1,2,13.6,6,7,1,0,0.0,0.306,0.4609,115,5.375,29.58,20.24,75.63,1,0,0,1
PDF_07956,1,2,28.08,2,1,0,0,29.66,0.1792,0.2013,122,5.866,25.48,12.5,14.6,0,0,1,1
PDF_07957,2,2,35.78,6,5,1,0,12.96,0.2239,0.2269,133,6.507,58.52,50.88,16.17,0,0,0,1
PDF_07958,2,3,28.64,8,3,1,0,29.57,0.36,0.4551,113,5.496,27.47,35.44,85.34,1,0,1,1
PDF_07959,0,2,0.0,1,4,2,0,0.0,0.1746,0.1151,27,4.985,17.95,0.0,0.64,0,0,0,1
PDF_07960,1,3,33.99,6,6,1,0,8.9,0.3815,0.4295,114,5.146,44.56,34.11,70.79,1,0,0,1
PDF_07961,1,1,26.43,4,2,1,1,0.0,0.1921,0.2107,90,5.68,40.16,19.3,58.12,0,0,1,1
PDF_07962,0,2,47.05,8,3,2,0,28.24,0.2254,0.2716,93,7.067,83.49,20.16,30.01,0,0,0,1
PDF_07963,3,2,10.76,5,2,0,0,65.74,0.1747,0.2457,88,6.206,41.39,0.92,17.89,0,1,0,1
PDF_07964,2,2,73.12,12,6,2,0,27.2,0.3456,0.2681,164,6.53,69.53,66.2,47.06,0,0,0,1
PDF_07965,1,3,30.69,3,4,2,0,72.1,0.2984,0.2364,161,8.0,50.08,36.01,28.41,0,1,1,1
PDF_07966,2,2,35.52,6,2,1,0,33.73,0.2313,0.2073,133,5.499,84.89,42.85,20.27,0,0,0,1
PDF_07967,2,2,26.61,3,3,0,0,19.73,0.3992,0.4651,163,6.436,46.96,34.04,97.51,1,0,1,1
PDF_07968,0,2,6.69,2,0,0,0,0.0,0.2916,0.3917,119,5.113,18.62,6.02,66.51,1,0,1,1
PDF_07969,2,3,35.33,7,3,1,0,55.44,0.2038,0.272,97,5.117,49.62,32.12,14.09,0,1,0,1
PDF_07970,0,2,0.0,1,3,1,0,0.0,0.2232,0.3953,139,7.459,39.56,3.1,65.96,1,0,0,1
PDF_07971,0,2,25.99,6,5,2,0,16.67,0.2613,0.2984,63,5.151,35.8,12.6,36.87,0,0,0,1
PDF_07972,2,1,32.49,5,2,2,0,12.81,0.2998,0.2687,181,6.819,33.62,49.65,22.63,0,0,1,1
PDF_07973,2,2,35.98,9,4,0,1,63.55,0.2172,0.0804,134,5.506,37.7,38.03,36.74,0,1,0,1
PDF_07974,0,2,6.14,0,1,1,0,17.16,0.1094,0.117,7,5.326,27.5,0.0,14.9,0,1,0,1
PDF_07975,2,3,39.61,8,7,1,0,31.16,0.229,0.2466,162,5.692,42.85,57.16,31.55,0,0,1,1
PDF_07976,1,2,3.3,4,5,0,0,0.0,0.1891,0.1034,135,5.906,22.68,14.18,30.74,0,0,1,1
PDF_07977,2,3,0.0,4,4,0,0,22.86,0.1888,0.0542,48,5.733,7.78,0.0,0.0,0,1,1,1
PDF_07978,1,1,0.0,0,4,0,0,21.34,0.2238,0.1619,109,6.174,29.62,19.58,5.41,0,0,0,1
PDF_07979,2,1,21.62,2,2,1,0,5.1,0.1104,0.2105,78,5.768,53.64,14.12,1.24,0,0,0,1
PDF_07980,2,1,35.56,3,4,1,0,2.71,0.2705,0.2474,142,5.905,40.03,33.56,38.61,0,0,0,1
PDF_07981,0,3,19.48,2,0,1,0,24.39,0.3167,0.3472,121,5.171,14.58,21.25,70.89,1,0,1,1
PDF_07982,0,2,1.51,1,5,0,0,0.0,0.2393,0.3878,112,6.391,2.63,6.08,61.84,1,0,1,1
PDF_07983,3,2,56.54,11,8,1,0,64.89,0.2655,0.2031,149,5.788,30.75,53.77,28.49,0,1,0,1
PDF_07984,0,2,16.16,1,0,1,0,15.11,0.3212,0.3959,143,5.172,17.68,19.37,62.71,1,0,1,1
PDF_07985,2,3,40.23,9,5,0,0,59.07,0.3682,0.3781,172,5.967,25.49,25.21,84.01,1,1,1,1
PDF_07986,0,3,33.48,4,5,0,0,43.62,0.3179,0.2224,104,5.801,64.62,24.99,16.68,0,1,0,1
PDF_07987,0,2,57.89,7,5,1,0,20.23,0.3609,0.4095,159,5.662,43.16,18.64,67.99,1,1,0,1
PDF_07988,2,3,38.7,8,7,2,0,36.43,0.2845,0.2519,148,6.435,63.98,52.71,39.43,0,0,0,1
PDF_07989,0,2,17.65,5,0,0,0,12.88,0.2064,0.246,132,5.153,25.0,3.88,27.55,0,0,1,1
PDF_07990,1,2,27.02,8,0,0,1,68.04,0.1616,0.2507,139,5.506,21.54,17.96,11.82,0,1,1,1
PDF_07991,1,2,21.1,4,2,0,1,8.04,0.2717,0.1902,69,5.673,30.31,34.82,33.69,0,0,1,1
PDF_07992,1,2,27.55,6,6,1,0,43.86,0.2368,0.1196,85,5.781,44.43,27.47,32.6,0,1,0,1
PDF_07993,1,3,48.95,6,3,1,0,1.05,0.366,0.4627,169,5.583,42.21,15.47,58.71,1,0,0,1
PDF_07994,0,2,11.47,6,3,0,0,6.44,0.2315,0.3983,107,5.115,22.18,4.61,55.05,1,1,0,1
PDF_07995,1,2,44.02,9,8,2,0,29.8,0.2825,0.3047,122,5.978,49.94,28.66,42.02,0,0,0,1
PDF_07996,0,2,4.21,2,3,0,0,0.0,0.0567,0.1134,14,5.129,0.0,0.12,1.78,0,0,1,1
PDF_07997,1,1,33.19,5,5,1,0,16.46,0.2614,0.2236,114,6.458,37.13,17.57,33.15,0,0,0,1
PDF_07998,1,2,7.4,2,1,0,0,31.66,0.2405,0.1619,67,6.937,30.61,10.83,17.45,0,0,1,1
PDF_07999,1,3,45.63,9,5,1,0,68.94,0.3256,0.2587,142,5.516,53.57,61.58,21.13,0,1,0,1
PDF_08000,0,3,26.96,6,6,1,0,60.87,0.2198,0.2114,151,7.481,78.64,15.4,17.54,0,1,0,1
PDF_08001,1,2,61.64,12,3,1,0,71.17,0.3201,0.4282,156,6.064,53.5,50.73,81.22,1,1,0,1
PDF_08002,2,2,69.71,9,8,2,0,47.99,0.3089,0.2929,129,5.742,54.51,50.78,32.25,0,1,0,1
PDF_08003,1,2,30.94,8,6,2,0,7.05,0.1152,0.2305,71,4.173,39.4,18.39,22.46,0,0,0,1
PDF_08004,0,1,14.56,4,7,3,0,12.39,0.3086,0.2211,129,5.437,48.01,19.12,3.54,0,0,0,1
PDF_08005,1,1,14.59,3,3,0,0,40.9,0.1514,0.1655,94,6.042,30.71,7.66,27.28,0,1,0,1
PDF_08006,2,3,66.67,11,9,3,0,25.24,0.2685,0.2572,153,6.354,61.09,51.5,27.69,0,0,0,1
PDF_08007,4,2,25.28,6,1,1,0,53.68,0.2905,0.2163,78,5.163,37.07,40.85,15.38,0,1,1,1
PDF_08008,2,1,33.62,9,6,0,0,23.03,0.2848,0.3034,134,5.784,36.06,28.93,17.89,0,0,1,1
PDF_08009,1,3,51.75,9,4,2,0,54.97,0.3143,0.2425,194,5.614,70.79,40.39,28.21,0,0,0,1
PDF_08010,0,1,12.67,3,0,1,0,0.0,0.2093,0.2517,67,6.441,36.7,13.73,25.1,0,0,1,1
PDF_08011,0,1,10.63,2,1,0,0,8.19,0.2162,0.2159,111,5.952,19.66,19.13,32.99,0,0,1,1
PDF_08012,0,2,15.92,5,3,0,0,46.81,0.2205,0.2155,81,5.633,14.98,15.59,14.55,0,1,1,1
PDF_08013,1,3,24.08,8,5,2,0,0.0,0.2322,0.2817,122,4.69,35.39,24.95,15.38,0,0,0,1
PDF_08014,1,2,21.44,5,4,2,0,47.28,0.2948,0.374,110,5.803,45.65,9.12,75.92,1,1,0,1
PDF_08015,1,3,42.7,6,5,1,0,17.06,0.2881,0.2155,128,6.769,66.25,51.17,25.2,0,0,0,1
PDF_08016,1,3,21.29,5,1,0,0,6.96,0.126,0.2397,117,5.307,44.17,14.3,27.41,0,0,1,1
PDF_08017,2,1,36.26,4,3,3,0,22.39,0.2428,0.2622,90,5.35,61.56,26.81,24.74,0,0,0,1
PDF_08018,2,3,38.97,5,6,1,0,13.65,0.2862,0.3007,103,5.223,77.64,43.77,30.09,0,0,0,1
PDF_08019,1,2,69.18,12,8,2,0,10.75,0.2994,0.1831,133,6.362,80.86,68.0,23.48,0,0,0,1
PDF_08020,0,1,24.59,3,2,0,1,42.53,0.2746,0.231,82,5.56,37.43,30.21,17.76,0,1,1,1
PDF_08021,1,3,42.0,5,5,2,0,23.75,0.2721,0.2582,121,6.483,55.63,46.46,29.73,0,0,0,1
PDF_08022,1,2,17.32,8,9,2,0,30.34,0.3216,0.4437,118,6.719,25.19,33.67,70.28,1,1,0,1
PDF_08023,2,2,47.33,9,6,2,0,22.8,0.2821,0.1462,95,6.743,62.42,61.85,25.42,0,0,0,1
PDF_08024,0,1,20.55,5,4,0,0,40.92,0.1954,0.1736,83,5.96,14.71,0.0,25.91,0,1,0,1
PDF_08025,1,1,60.61,5,5,1,0,28.97,0.3405,0.4763,159,4.697,63.23,21.7,79.76,1,0,0,1
PDF_08026,1,3,25.84,9,8,1,0,35.55,0.2507,0.2345,137,5.26,34.83,38.19,20.71,0,1,0,1
PDF_08027,1,1,16.31,3,3,0,0,33.22,0.3136,0.3531,79,4.766,57.27,11.98,62.77,1,1,0,1
PDF_08028,1,1,39.18,7,7,2,0,23.03,0.3309,0.4806,147,4.9,43.83,34.75,79.16,1,1,0,1
PDF_08029,2,1,31.42,7,6,2,0,56.59,0.3207,0.2464,145,5.519,61.54,51.33,24.18,0,1,0,1
PDF_08030,3,3,54.01,12,2,2,0,19.53,0.4228,0.4679,156,6.239,48.27,44.25,58.0,1,0,0,1
PDF_08031,0,3,29.1,6,7,2,1,38.48,0.2578,0.1975,89,6.148,41.5,21.98,26.78,0,1,0,1
PDF_08032,0,3,5.14,7,4,0,0,44.26,0.2164,0.2445,96,5.606,20.75,21.75,34.43,0,1,0,1
PDF_08033,3,3,36.04,9,4,0,1,40.96,0.3498,0.4642,186,5.806,43.23,38.06,82.65,1,0,1,1
PDF_08034,1,2,19.18,2,3,0,0,39.42,0.2063,0.3377,76,5.285,23.94,6.25,24.86,0,1,0,1
PDF_08035,3,3,48.54,7,6,3,0,38.77,0.3677,0.4214,131,6.911,63.63,41.72,78.57,1,0,0,1
PDF_08036,2,2,46.8,10,3,0,0,61.79,0.2883,0.1758,131,5.716,66.82,23.11,33.45,0,1,0,1
PDF_08037,1,1,0.0,6,2,0,0,0.0,0.2171,0.185,138,5.087,12.9,16.72,7.73,0,0,0,1
PDF_08038,3,2,45.53,9,6,2,0,60.48,0.266,0.2185,109,7.642,46.48,36.86,35.42,0,1,0,1
PDF_08039,1,3,7.42,4,4,0,0,7.03,0.1852,0.1692,122,5.736,20.35,17.89,11.25,0,0,1,1
PDF_08040,0,2,39.35,7,2,2,1,13.51,0.2331,0.1652,123,4.676,55.87,22.81,11.83,0,0,0,1
PDF_08041,0,2,3.76,0,0,0,0,53.96,0.2411,0.2886,129,6.01,16.4,19.01,19.09,0,1,1,1
PDF_08042,1,1,7.4,4,4,1,0,0.0,0.167,0.1371,89,5.698,22.95,14.24,13.36,0,0,0,1
PDF_08043,1,2,15.79,8,8,1,0,0.0,0.2207,0.2706,82,6.119,39.43,37.77,35.97,0,0,0,1
PDF_08044,2,3,100.0,8,8,2,0,65.23,0.4036,0.258,231,6.641,92.23,83.1,42.67,0,0,0,1
PDF_08045,0,1,45.1,3,0,2,0,18.02,0.2581,0.2341,65,7.027,36.21,20.62,22.94,0,0,0,1
PDF_08046,1,3,22.63,7,5,2,0,23.66,0.3029,0.3065,136,6.985,49.67,14.76,24.35,0,0,0,1
PDF_08047,0,1,9.87,3,3,1,0,3.53,0.2078,0.1486,83,5.483,24.45,8.4,10.62,0,0,0,1
PDF_08048,1,4,19.3,0,2,0,0,34.2,0.1135,0.1303,58,5.84,29.76,6.27,4.72,0,1,0,1
PDF_08049,2,2,58.72,8,4,1,0,20.56,0.3209,0.3172,139,6.007,56.48,56.27,18.99,0,0,0,1
